type,caps_text,text_len,excl_text,anger,anticipation,disgust,fear,joy,sadness,surprise,trust,negative,positive
1,5,901,0,1,2,0,2,1,1,2,3,2,7
1,8,2050,0,2,1,0,1,3,2,1,5,2,7
1,1,3094,0,9,9,4,9,5,8,3,12,16,22
1,1,3870,0,6,9,4,9,3,7,1,13,18,27
1,3,1127,0,2,3,0,1,2,0,1,5,2,8
1,6,3135,0,15,8,9,18,4,10,3,17,23,20
1,13,2125,0,6,8,3,7,5,8,4,12,11,14
1,0,2201,0,4,9,2,6,7,3,1,7,9,16
1,9,1826,0,3,8,1,2,3,0,1,14,6,18
1,1,2348,0,9,9,4,12,2,8,0,10,16,22
1,1,1421,0,2,4,1,4,3,4,2,4,6,12
1,4,1927,0,5,4,3,9,2,9,3,9,11,13
1,18,1797,0,5,10,1,5,4,2,1,10,8,8
1,2,1248,0,1,6,0,1,4,3,1,3,3,8
1,1,1465,0,1,6,1,0,3,1,1,7,2,11
1,12,2619,0,2,11,1,6,6,3,3,17,11,20
1,2,1209,0,1,3,1,1,2,3,1,1,4,8
1,0,1786,0,4,7,2,9,4,7,1,10,8,14
1,4,2448,0,14,7,4,14,0,13,0,4,22,8
1,4,1051,0,2,1,0,1,0,1,0,3,3,5
1,1,2938,0,5,9,3,8,4,7,1,14,19,19
1,7,2175,0,1,5,1,3,6,2,2,10,4,17
1,10,1827,0,4,7,1,2,5,2,2,12,5,11
1,4,2158,0,2,8,1,3,5,5,3,11,8,16
1,1,1542,0,5,7,2,6,2,3,1,6,7,12
1,6,2094,0,1,6,2,2,2,0,1,7,2,10
1,2,2719,0,2,5,3,4,5,4,2,17,10,28
1,1,1316,0,5,7,2,7,4,9,3,5,11,13
1,23,2000,0,8,5,6,6,5,5,5,10,10,15
1,4,3772,0,16,11,9,17,2,17,6,20,33,20
1,8,1350,0,1,10,0,6,4,2,1,6,9,13
1,4,1367,0,8,4,1,9,3,5,3,5,10,5
1,2,2423,0,10,2,4,13,1,7,3,7,17,7
1,4,1055,0,1,8,0,1,2,1,1,7,3,11
1,12,1060,0,2,4,1,1,4,5,0,4,6,8
1,2,2707,0,3,8,1,7,3,7,2,15,10,14
1,4,1335,0,0,1,0,0,2,4,0,4,4,8
1,11,1542,0,3,2,5,2,0,3,1,10,5,8
1,2,1475,0,2,4,2,1,4,2,2,9,5,11
1,1,1286,0,4,4,2,2,3,3,2,5,4,7
1,2,1401,0,3,7,0,1,6,2,6,7,4,16
1,0,2462,0,5,9,2,8,9,5,4,18,9,28
1,11,2516,0,6,6,1,6,0,5,3,13,13,15
1,9,1497,0,4,7,3,3,2,2,4,7,10,9
1,0,2496,0,10,7,9,15,1,10,2,9,25,14
1,2,2196,0,5,5,2,5,2,8,2,6,14,7
1,4,1116,0,2,6,0,2,2,3,4,5,5,9
1,2,4110,0,2,8,2,12,1,10,4,15,11,21
1,0,1635,0,5,3,0,2,2,3,1,3,10,7
1,8,1457,0,0,9,0,1,9,1,4,12,3,15
1,3,2384,0,1,10,0,3,4,10,2,13,13,25
1,5,1321,0,2,5,1,4,3,4,2,7,5,11
1,5,1450,0,1,8,0,0,3,1,1,8,2,11
1,0,3206,0,9,13,4,8,4,7,3,14,23,25
1,3,1782,0,2,4,0,2,2,1,2,5,5,5
1,2,950,0,0,2,0,1,2,2,0,5,2,6
1,8,2881,0,5,7,2,7,2,3,1,8,11,13
1,8,2088,0,1,8,1,2,5,2,2,13,5,20
1,4,1392,0,2,5,1,1,3,3,3,6,5,7
1,0,1285,0,5,4,2,7,0,5,4,1,8,3
1,7,1631,0,2,6,3,3,3,2,3,9,6,15
1,5,1171,0,2,3,1,0,2,1,1,4,5,9
1,5,2730,0,8,15,3,10,6,5,6,18,13,18
1,4,1264,0,1,4,1,2,2,3,0,6,5,11
1,0,1297,0,3,6,2,1,4,4,3,7,9,9
1,2,3071,0,13,7,6,17,5,10,2,15,27,18
1,8,2082,0,3,4,1,1,2,4,3,8,7,9
1,2,3529,0,2,10,3,3,6,4,4,10,6,21
1,4,2413,0,4,5,1,4,4,3,5,12,5,18
1,6,2774,0,5,11,3,6,6,4,2,15,6,23
1,12,2298,0,5,12,1,5,12,4,8,12,7,23
1,4,3388,0,10,11,3,11,3,10,4,15,24,15
1,1,1621,0,2,8,0,7,5,4,2,10,8,12
1,7,1530,1,2,5,0,1,3,0,0,9,2,12
1,5,2115,0,8,6,5,10,4,15,1,12,20,19
1,6,4603,0,6,6,2,8,7,8,3,15,11,27
1,13,2174,0,1,11,0,2,4,2,3,9,4,15
1,5,3368,0,7,9,2,10,4,7,2,21,15,29
1,2,1991,0,3,3,2,5,3,5,2,8,6,9
1,6,1409,0,5,5,4,3,8,4,4,11,6,18
1,10,2436,0,7,13,2,6,4,7,5,14,10,23
1,3,1891,0,6,2,3,6,0,5,0,10,9,5
1,3,976,0,1,3,1,2,2,1,2,6,1,6
1,1,2672,0,9,5,3,5,0,4,0,10,16,16
1,1,1294,0,1,5,0,2,1,0,1,6,2,10
1,1,1269,0,4,9,3,4,9,6,4,10,7,12
1,1,2316,0,1,12,2,5,6,2,4,14,11,14
1,2,1859,0,12,10,3,12,5,7,4,10,15,11
1,4,1266,0,4,7,1,0,9,1,4,11,3,19
1,0,1228,0,1,2,0,4,1,1,0,10,1,12
1,17,2408,0,5,12,2,6,8,2,2,17,11,18
1,8,1166,0,2,8,1,1,6,3,4,7,4,9
1,9,3195,0,9,11,4,15,8,4,7,16,17,32
1,3,2445,0,3,5,1,3,2,4,2,14,8,18
1,5,1997,0,1,6,0,0,11,3,1,13,2,24
1,0,1590,0,3,5,3,5,4,4,1,9,6,9
1,3,1917,0,2,4,1,5,2,4,2,6,11,14
1,15,2370,0,2,6,0,1,7,4,6,6,3,15
1,13,1352,0,2,3,1,4,2,2,2,10,5,16
1,10,2869,0,4,4,3,14,4,7,3,9,12,13
1,7,1543,0,5,10,2,6,6,5,5,10,6,14
1,12,3514,0,10,7,5,15,6,8,5,12,26,19
1,12,2281,0,7,8,3,14,4,10,3,11,14,13
1,16,2942,0,5,10,2,7,3,6,4,13,13,15
1,14,3071,0,7,2,2,9,2,6,3,14,15,16
1,2,1794,0,4,9,1,6,4,3,3,7,7,8
1,5,1461,0,0,6,0,0,5,1,1,9,3,17
1,4,1628,0,4,8,2,7,4,2,1,8,7,14
1,10,1110,0,0,3,1,2,0,2,0,6,3,5
1,7,1357,0,8,6,3,7,6,7,5,10,7,16
1,2,1942,0,8,10,5,9,5,9,7,11,11,13
1,15,2527,0,2,10,1,6,4,3,2,11,7,16
1,6,1466,0,2,11,1,1,10,2,5,12,3,15
1,9,2604,0,10,6,4,9,4,6,6,14,15,15
1,3,1808,0,6,6,5,6,1,7,1,8,16,7
1,6,2578,1,5,13,2,5,11,7,8,18,10,24
1,8,1866,0,2,5,2,2,2,3,0,11,9,17
1,2,1650,0,4,4,2,6,1,5,0,6,9,10
1,4,1065,0,1,3,1,4,2,4,1,4,3,8
1,1,2813,0,5,14,5,8,5,4,6,18,13,20
1,1,1658,0,2,4,2,2,2,4,2,3,5,7
1,8,1460,0,3,7,2,3,5,1,2,11,4,10
1,2,2646,0,6,9,5,10,6,8,4,12,14,16
1,0,2142,0,7,7,4,8,6,7,2,14,18,14
1,0,1038,0,3,2,1,2,2,1,1,4,5,7
1,1,2569,0,8,6,4,5,3,5,2,16,10,15
1,5,3796,0,9,12,3,11,9,10,4,20,21,27
1,19,3289,2,7,12,4,7,17,3,10,15,9,29
1,13,1982,0,5,5,1,6,4,4,3,10,9,12
1,1,1764,0,1,6,0,1,4,0,2,7,3,11
1,15,2432,0,3,7,1,5,5,3,1,17,9,18
1,2,2710,0,9,4,3,12,3,6,4,10,13,15
1,17,2154,0,7,11,4,10,6,7,4,9,14,20
1,5,3002,0,4,14,4,6,10,8,7,16,16,20
1,5,2529,0,4,8,4,5,4,6,6,16,11,19
1,6,1758,0,5,9,1,3,2,2,2,9,9,11
1,3,1468,0,5,4,4,4,4,4,1,9,10,8
1,2,2602,0,7,9,2,7,1,6,3,13,12,15
1,2,2942,0,3,6,3,7,3,3,2,7,12,12
1,13,1343,0,6,3,3,2,1,3,0,5,8,8
1,9,2632,0,6,6,2,14,3,5,2,12,15,11
1,1,1624,0,5,4,0,6,0,2,0,4,9,7
1,5,1652,0,6,5,0,5,1,4,0,9,7,11
1,1,1448,0,2,4,1,6,2,2,3,16,7,17
1,0,1865,0,2,9,1,2,5,2,4,7,5,12
1,6,1783,0,3,7,1,2,4,2,4,8,2,11
1,0,1486,0,1,5,0,2,2,3,1,8,5,13
1,9,2004,0,2,4,2,5,1,7,1,5,8,10
1,4,1311,0,2,5,2,1,5,3,1,7,5,10
1,2,1793,0,3,2,1,4,1,2,1,7,5,11
1,3,1762,0,1,10,0,1,3,1,2,9,2,16
1,7,1137,0,4,3,2,5,1,2,1,5,7,7
1,4,2114,0,5,7,0,5,4,3,1,14,8,23
1,9,2728,0,3,9,1,1,5,3,4,14,5,14
1,5,1503,0,4,3,3,5,0,4,1,4,7,7
1,4,3056,0,7,8,0,5,2,0,0,15,8,30
1,15,2197,0,4,9,2,3,3,5,2,10,7,15
1,4,947,0,0,2,0,1,0,1,0,5,2,7
1,1,3145,0,7,10,2,6,3,3,2,21,11,25
1,2,1597,0,1,7,1,1,5,1,4,7,4,19
1,3,1496,0,2,8,1,3,7,3,3,8,5,15
1,1,931,0,0,2,1,1,0,4,1,7,6,11
1,4,1698,0,2,4,2,5,2,3,2,5,9,10
1,8,3479,0,2,11,1,8,7,6,5,13,9,21
1,0,3531,0,5,12,1,5,5,6,6,16,14,20
1,3,2601,0,3,9,1,2,7,1,2,16,5,28
1,11,2894,0,10,7,7,10,8,6,7,14,16,23
1,1,2928,0,15,10,8,20,4,18,4,10,22,15
1,10,1711,0,1,7,0,3,4,0,4,6,3,14
1,4,1497,0,4,5,3,2,9,5,3,11,7,13
1,11,4061,0,11,9,4,16,5,6,3,14,19,16
1,19,3219,0,4,5,0,7,1,3,1,18,10,17
1,3,1179,0,2,3,1,0,2,1,1,4,5,9
1,3,2220,0,7,5,3,14,1,5,2,9,15,7
1,0,2177,0,1,5,0,2,3,1,0,9,2,16
1,6,1185,0,0,4,0,1,4,1,0,6,0,11
1,1,1685,0,2,12,0,2,7,1,5,10,2,22
1,9,3063,0,3,7,2,5,3,5,0,14,8,20
1,6,1547,0,5,4,2,3,2,2,1,4,6,6
1,5,3634,0,10,15,6,10,8,6,5,22,19,29
1,1,1230,0,0,8,0,1,4,1,2,11,4,13
1,6,1368,0,2,9,2,4,6,4,5,10,5,14
1,1,2932,0,10,9,6,13,6,9,3,13,15,18
1,1,1544,0,2,7,1,2,5,1,3,7,4,11
1,13,1649,0,1,4,0,0,3,1,1,8,2,14
1,6,2728,0,1,8,1,3,5,1,2,18,8,23
1,13,2036,0,3,6,0,1,4,1,2,9,3,11
1,0,2520,0,6,13,3,4,10,4,7,15,10,20
1,1,2959,0,6,6,7,12,1,10,6,14,17,18
1,10,1819,0,1,4,1,2,1,3,1,4,7,10
1,5,1012,0,1,4,1,1,2,2,1,5,3,10
1,5,1879,0,4,6,0,7,4,3,1,13,10,12
1,7,2838,0,2,10,5,9,7,9,6,17,17,25
1,1,1528,0,5,6,6,6,5,4,3,5,12,9
1,2,1919,0,4,8,1,3,3,4,2,10,10,12
1,14,1557,0,1,5,1,2,6,1,3,8,3,10
1,6,1345,0,1,6,1,4,4,1,0,9,4,10
1,4,3550,0,16,8,11,22,5,15,5,15,27,24
1,6,3151,0,3,11,1,4,5,3,2,12,9,17
1,1,1661,0,5,9,6,6,11,6,5,13,11,16
1,1,2389,0,7,6,4,9,2,7,3,8,15,11
1,6,1379,0,0,5,0,1,4,0,1,9,0,12
1,5,1646,0,4,9,1,3,4,7,1,5,9,12
1,0,1787,0,3,2,1,4,3,3,2,6,7,15
1,8,1797,0,2,10,1,3,12,2,4,10,3,19
1,3,1279,0,1,3,0,1,5,2,2,4,2,14
1,6,2919,0,14,9,5,15,4,5,2,14,23,21
1,3,1205,0,1,4,2,2,3,2,0,9,4,14
1,3,1838,0,2,5,1,1,6,4,2,7,3,11
1,0,1780,0,4,6,5,5,2,4,1,3,10,10
1,2,1329,0,6,5,2,6,2,5,3,7,8,8
1,16,3134,0,6,10,3,4,9,2,3,15,13,27
1,6,2920,0,8,9,4,17,1,7,2,19,14,27
1,9,2589,0,3,9,1,1,5,3,3,12,7,13
1,1,1104,0,6,8,5,7,3,10,2,4,12,9
1,4,2975,0,15,7,8,24,3,12,5,13,25,16
1,6,1445,0,9,3,3,12,1,7,1,4,16,6
1,6,2306,0,5,7,4,5,5,8,4,12,10,15
1,4,2439,0,11,10,6,11,2,7,2,14,16,18
1,0,2021,0,1,5,0,1,5,0,0,15,5,28
1,2,1135,0,3,5,0,2,6,4,4,6,3,12
1,2,1933,0,5,5,2,4,3,4,2,16,9,15
1,8,1618,0,2,4,0,4,1,0,0,7,4,12
1,4,1119,0,2,4,0,0,6,1,3,5,2,13
1,5,1997,0,3,6,1,4,4,1,0,13,8,17
1,0,908,0,2,5,2,2,2,1,1,4,3,6
1,1,1797,0,6,4,3,3,5,3,4,6,7,13
1,1,3503,0,9,9,2,8,8,4,5,21,18,31
1,2,1036,0,4,6,0,3,4,2,2,9,4,9
1,0,1479,0,2,5,0,2,2,3,3,8,7,12
1,2,1034,0,1,4,1,0,2,1,0,9,5,11
1,4,1291,0,0,5,0,2,1,2,1,10,5,6
1,11,3241,0,7,13,4,12,9,11,4,10,14,26
1,2,963,0,1,1,0,2,3,0,1,11,7,10
1,5,2390,0,1,5,0,3,4,1,1,13,5,13
1,0,1286,0,7,3,1,9,4,7,2,2,11,5
1,2,960,0,0,3,0,2,4,1,0,7,2,13
1,2,1100,0,0,3,0,1,3,0,2,3,2,8
1,1,1568,0,3,5,1,4,3,2,1,4,6,9
1,3,2173,0,9,4,3,5,3,5,0,7,12,15
1,5,1903,0,3,13,1,7,9,6,6,11,12,13
1,2,2822,0,4,11,2,7,6,4,6,9,14,20
1,1,2484,0,5,5,0,5,2,2,1,8,12,19
1,4,1385,0,1,3,1,2,2,2,0,6,5,9
1,4,1407,0,4,4,2,3,4,3,2,6,7,9
1,0,2254,0,9,11,6,7,4,10,4,10,15,16
1,10,1711,0,1,7,0,3,4,0,4,6,3,14
1,4,1306,0,1,6,1,3,5,3,4,5,3,13
1,5,3393,0,3,12,1,6,5,5,3,15,10,25
1,23,4474,0,4,11,6,8,7,5,6,20,13,37
1,5,1059,0,2,6,1,0,5,4,1,8,4,10
1,1,2770,0,3,5,0,4,6,1,1,18,8,19
1,8,3585,0,9,11,2,5,6,7,3,15,14,25
1,4,1162,0,0,5,1,1,7,4,4,6,5,14
1,2,1220,0,1,1,1,2,3,1,0,10,5,12
1,3,5141,0,2,17,3,7,9,4,8,26,13,44
1,4,3971,0,5,9,3,14,7,11,3,12,17,23
1,1,2889,0,4,12,4,8,7,4,3,23,13,27
1,7,2885,0,8,14,6,6,5,7,6,11,13,22
1,2,2520,0,4,10,2,5,13,3,7,16,4,25
1,1,3018,0,6,10,2,10,2,6,3,11,11,19
1,9,4944,0,17,18,11,21,13,16,7,33,38,45
1,3,1228,1,7,3,4,6,3,3,1,6,9,7
1,2,3528,0,2,12,0,4,6,3,5,15,10,23
1,2,2367,0,7,3,3,11,2,5,0,6,15,8
1,0,1387,0,5,4,2,7,3,8,3,6,10,12
1,0,1580,0,6,3,3,6,1,3,0,6,13,11
1,0,1540,0,2,10,0,2,4,3,3,9,6,15
1,6,2848,3,11,14,4,10,11,5,5,17,15,28
1,0,1708,0,4,6,3,5,5,7,1,6,10,9
1,1,1875,0,2,2,0,3,2,2,0,10,5,10
1,6,862,0,2,4,0,1,2,0,2,1,2,6
1,3,812,0,1,1,1,0,0,1,0,3,4,5
1,9,3653,0,7,18,5,15,10,10,7,23,21,33
1,1,1421,0,2,4,1,4,3,4,2,4,6,12
1,2,6637,0,9,20,3,14,10,7,7,30,18,42
1,11,1660,0,4,7,2,7,2,3,2,4,11,7
1,9,2097,0,6,8,4,5,11,6,5,10,9,18
1,0,4334,0,9,11,6,14,4,13,3,18,25,26
1,20,1864,0,4,6,2,4,2,3,1,6,11,5
1,2,1295,0,3,5,1,5,4,6,2,7,6,10
1,8,3253,0,12,8,9,12,4,8,4,17,22,21
1,20,3705,0,3,10,2,6,6,4,2,16,9,29
1,17,19138,45,33,43,32,32,44,39,28,57,75,103
1,5,3634,0,10,15,6,10,8,6,5,22,19,29
1,5,1669,0,1,5,0,0,2,4,1,5,4,10
1,3,2196,0,5,11,3,4,12,5,4,12,7,23
1,0,4440,0,13,11,4,14,4,11,5,23,30,26
1,3,1805,0,2,4,1,2,4,0,0,4,3,10
1,6,3074,1,6,12,2,6,12,4,8,12,11,25
1,3,3584,0,8,11,5,10,6,6,4,15,19,23
1,9,1120,0,4,2,1,6,1,6,1,5,9,5
1,9,12914,4,17,27,16,12,21,24,11,34,45,59
1,5,3354,0,9,10,6,10,9,8,6,20,20,28
1,3,1241,0,4,3,3,3,2,3,3,7,9,8
1,0,1765,0,4,4,1,2,2,3,1,5,8,10
1,4,3354,0,6,8,4,9,6,7,6,18,21,22
1,1,2554,0,5,10,3,7,6,6,3,11,13,17
1,0,2080,0,11,4,5,10,5,8,3,7,21,11
1,0,3569,0,12,8,6,10,6,8,3,15,19,20
1,0,2600,0,5,9,2,8,5,7,2,15,13,22
1,8,3238,0,3,10,0,5,11,9,6,12,9,24
1,6,4145,0,14,23,10,15,16,14,11,26,24,36
1,7,1435,0,2,3,1,4,0,2,1,8,6,5
1,2,1119,0,1,9,1,1,9,2,4,6,2,13
1,1,3085,0,7,8,5,10,6,7,4,19,19,22
1,3,2984,0,5,8,5,11,3,11,4,12,14,17
1,1,1449,0,2,8,1,2,6,5,3,8,3,14
1,1,3304,0,1,6,2,4,9,6,1,13,9,29
1,3,4613,0,4,14,3,8,6,7,4,18,18,26
1,4,4810,0,8,16,5,11,14,8,7,24,18,41
1,2,2895,0,7,7,3,8,4,4,1,16,19,20
1,7,3430,0,5,6,4,6,2,9,3,12,16,7
1,4,3401,0,5,9,1,2,10,5,6,13,9,32
1,0,4686,0,15,12,7,17,6,10,2,24,28,36
1,10,2031,0,2,7,2,5,6,5,2,13,8,12
1,3,3294,1,5,11,3,3,15,5,6,14,12,32
1,0,3531,0,0,19,0,5,9,5,6,19,10,33
1,9,2453,0,3,11,1,4,9,3,1,14,6,21
1,1,1574,1,3,8,0,2,5,2,4,5,6,12
1,0,2142,0,4,2,2,6,4,4,2,9,8,18
1,6,1841,0,4,5,2,4,1,2,0,16,8,14
1,6,1143,0,1,4,0,0,3,1,1,5,1,8
1,1,1837,0,4,8,2,5,3,4,3,12,9,14
1,0,4437,0,9,11,4,14,8,11,2,20,28,26
1,1,1496,0,0,6,0,0,8,1,3,7,0,11
1,18,4883,0,14,14,4,10,12,10,8,19,22,36
1,1,1174,0,1,6,1,0,2,0,1,7,2,10
1,3,2218,3,7,6,1,4,7,9,0,11,12,21
1,2,3167,0,5,11,2,7,9,5,6,21,13,30
1,1,4616,0,3,18,1,5,12,2,4,25,13,38
1,1,1616,1,2,8,3,4,4,4,2,6,7,12
1,1,1046,0,2,1,0,1,1,0,0,5,3,7
1,7,2535,0,2,6,2,5,4,2,2,7,6,14
1,0,1139,0,1,4,1,1,4,0,1,4,2,7
1,1,2950,0,7,17,4,8,13,8,5,21,18,28
1,11,2860,0,2,9,2,2,2,5,1,6,14,17
1,3,3036,0,3,7,1,8,9,6,2,13,8,18
1,2,3315,0,3,10,3,4,6,7,3,10,16,20
1,2,2717,0,2,13,0,3,8,3,3,12,7,22
1,0,1081,0,4,7,1,1,8,3,6,10,3,14
1,1,3182,0,7,12,0,8,8,5,3,16,16,25
1,1,2358,0,3,9,1,6,5,3,2,16,11,22
1,0,1787,0,3,6,1,6,6,9,1,5,7,19
1,3,2476,0,7,15,3,13,5,5,3,21,13,24
1,11,2857,0,2,9,3,4,4,4,3,16,15,19
1,11,1039,0,1,4,1,1,5,3,4,8,4,10
1,1,2154,0,7,9,5,6,8,9,4,10,13,16
1,1,1608,0,4,5,0,3,2,4,3,3,7,13
1,1,3926,0,9,11,3,5,12,6,6,16,9,20
1,1,2513,0,7,8,3,4,4,3,2,13,12,18
1,4,1822,0,4,2,3,5,1,4,0,5,9,10
1,2,2127,0,8,2,1,6,1,5,1,6,9,9
1,2,2780,0,6,11,1,9,6,5,4,16,17,20
1,6,1034,0,2,6,0,1,6,0,2,6,3,12
1,0,1448,0,3,7,1,2,7,4,3,7,2,13
1,0,1776,0,8,5,3,4,3,3,1,11,15,15
1,15,5208,0,10,20,5,12,12,9,5,27,26,42
1,14,1445,0,2,4,1,2,3,3,0,8,2,13
1,0,1935,0,1,5,4,1,3,3,3,7,11,13
1,16,1162,0,0,6,0,0,2,0,1,3,1,10
1,4,1806,0,9,4,3,9,4,12,3,8,16,10
1,1,2920,0,8,6,7,13,6,5,1,17,19,24
1,10,2519,0,3,7,0,2,5,1,2,10,4,17
1,0,4497,0,8,22,4,9,16,8,14,12,11,29
1,9,1921,0,4,4,1,6,4,2,2,7,6,17
1,4,1048,0,0,2,0,2,1,1,0,4,1,8
1,2,1417,0,4,6,1,3,8,4,2,8,5,15
1,20,2884,0,7,8,6,6,4,9,5,13,17,23
1,1,1183,0,3,5,1,2,2,1,3,5,6,8
1,3,2494,0,7,2,2,7,3,6,3,7,8,12
1,0,3433,0,7,9,3,13,4,5,5,18,18,20
1,2,1953,0,1,2,0,4,1,3,0,5,6,8
1,1,1324,0,2,1,1,0,4,2,1,3,3,16
1,1,2907,0,8,10,3,7,10,6,3,18,13,25
1,0,994,0,3,6,2,5,5,5,3,10,7,16
1,12,3114,0,2,15,4,4,9,4,6,18,6,28
1,2,3743,0,6,18,0,8,7,6,3,22,13,34
1,1,4492,0,6,12,5,12,11,5,4,19,20,28
1,8,1275,0,6,6,0,5,4,2,2,4,6,6
1,3,1569,0,4,7,2,2,2,2,1,7,5,11
1,8,1514,0,0,4,0,2,1,3,3,6,3,8
1,3,1358,0,0,3,1,1,5,2,4,5,3,14
1,10,2223,0,1,3,1,2,1,1,0,10,5,11
1,3,2143,0,2,10,4,3,5,2,4,10,9,14
1,9,1650,0,1,5,0,2,5,1,3,6,4,10
1,1,1538,0,0,3,1,0,0,1,0,8,4,10
1,7,5357,0,5,17,4,13,9,13,6,23,27,39
1,1,1981,0,7,5,4,6,5,6,5,12,9,14
1,12,1940,0,2,8,1,3,3,1,1,15,7,14
1,14,1419,0,0,5,0,1,4,1,2,7,2,10
1,14,2261,0,4,12,0,4,7,6,4,12,9,22
1,5,2506,0,6,9,7,6,5,7,3,19,13,23
1,9,1986,0,2,5,1,5,2,5,2,11,9,19
1,6,1119,0,4,4,1,1,6,9,3,8,6,13
1,39,25485,5,57,51,33,77,35,56,27,78,123,121
1,8,3129,0,3,10,4,11,3,10,4,11,13,14
1,1,2409,0,3,6,0,1,9,0,4,9,3,24
1,6,1061,0,0,5,1,2,3,2,2,6,3,7
1,4,2684,0,12,8,6,10,5,8,3,10,26,16
1,0,1742,0,2,8,2,1,7,5,2,14,7,24
1,28,3876,0,6,7,3,4,5,4,2,17,12,21
1,7,2196,0,1,9,0,2,3,3,5,13,5,20
1,1,1499,0,5,4,2,7,3,2,1,8,8,10
1,55,13829,12,27,44,19,29,31,24,24,58,68,94
1,3,2259,0,4,7,1,2,2,2,2,12,8,16
1,3,2185,0,4,13,3,2,9,6,6,9,5,26
1,4,1879,0,3,6,1,5,2,3,2,8,9,17
1,5,3014,0,3,8,4,3,8,6,2,16,12,30
1,2,1318,0,4,8,2,3,7,3,6,10,3,16
1,2,1931,0,0,3,2,3,4,1,0,8,5,14
1,1,1931,0,1,7,0,2,4,2,1,10,5,14
1,0,1548,0,0,5,1,1,4,3,3,5,2,11
1,2,1839,0,8,7,5,11,3,7,4,14,16,12
1,8,3114,0,3,6,3,7,4,6,2,12,8,13
1,7,1314,0,1,3,1,0,1,4,0,4,6,5
1,9,2611,0,10,6,4,8,4,6,6,14,15,15
1,7,1609,0,1,5,0,2,3,5,0,9,7,12
1,3,1561,0,4,9,4,4,5,2,5,8,4,11
1,0,3011,0,7,8,2,6,3,6,1,16,12,21
1,7,1597,0,1,3,1,4,1,1,1,10,7,10
1,1,1447,0,3,11,3,3,9,3,6,11,6,17
1,11,2010,0,9,10,3,8,4,5,6,10,15,16
1,6,2935,0,8,9,3,17,1,9,1,5,20,11
1,2,2998,0,7,10,2,4,11,5,4,13,8,30
1,12,3153,0,9,8,4,11,4,4,6,14,21,19
1,1,1168,0,4,6,1,5,4,0,3,6,9,13
1,0,1773,0,4,9,2,2,8,2,3,8,4,20
1,1,3053,0,11,11,5,8,6,9,3,22,19,25
1,5,1071,0,2,2,1,2,2,2,4,9,5,10
1,1,956,0,0,2,4,3,5,0,0,4,3,7
1,6,2656,0,4,12,0,6,11,4,5,17,7,33
1,1,1334,0,2,7,1,2,4,1,1,5,3,11
1,14,2516,0,5,11,0,4,3,5,2,10,11,16
1,1,3537,0,3,10,1,6,9,5,7,19,16,21
1,0,1979,0,1,4,2,4,3,4,1,9,10,14
1,0,1361,0,3,8,2,6,7,2,3,7,5,12
1,7,962,0,2,3,0,1,2,0,2,8,3,7
1,1,1649,0,1,8,0,1,1,3,1,7,5,10
1,3,4216,1,14,9,8,14,9,13,5,19,30,36
1,0,3185,0,5,7,2,7,2,3,4,13,12,23
1,0,1492,0,2,5,3,7,4,3,2,10,9,13
1,0,3578,0,7,8,6,10,6,10,5,8,17,21
1,2,2204,0,4,6,5,4,3,3,1,10,9,17
1,3,1195,0,2,4,0,4,3,1,2,5,7,6
1,2,1876,0,3,10,2,2,11,5,5,14,2,19
1,4,1791,0,5,4,4,6,3,2,3,5,10,12
1,6,2626,0,1,8,1,3,3,6,0,9,7,12
1,1,1380,0,2,5,4,2,3,2,2,6,5,11
1,1,1142,0,3,3,3,4,0,3,1,4,8,5
1,8,1898,0,4,6,0,3,1,4,1,4,10,5
1,0,1013,0,3,6,2,3,7,3,4,7,6,11
1,3,1442,0,4,4,1,1,5,3,3,6,3,17
1,3,1387,0,6,6,6,7,4,6,1,8,10,10
1,6,1015,0,1,2,0,2,3,0,0,4,3,5
1,1,960,0,2,3,0,1,0,0,1,0,5,3
1,0,1394,0,2,5,0,2,3,1,0,7,2,13
1,6,2165,0,5,4,5,5,6,5,2,6,11,16
1,3,2285,0,2,6,2,5,1,4,2,7,10,16
1,1,1291,0,4,1,2,6,1,5,3,1,9,6
1,1,1697,0,8,6,3,7,4,6,4,8,8,11
1,3,2273,0,3,6,3,5,1,4,2,7,10,17
1,1,1689,0,3,7,1,5,3,5,3,12,9,11
1,4,1594,0,0,6,1,0,3,1,1,7,2,10
1,3,2374,0,2,7,0,4,6,4,2,17,9,25
1,2,1550,0,2,5,0,2,5,3,3,6,7,14
1,34,6100,0,9,19,8,10,15,11,13,17,20,46
1,0,1576,0,3,6,0,3,2,2,3,7,4,11
1,5,4464,0,10,16,7,12,5,9,5,16,23,22
1,2,1626,0,3,6,1,0,6,3,2,5,4,9
1,10,4214,0,7,9,3,5,3,7,4,12,16,22
1,2,1633,0,0,5,1,1,4,0,2,8,1,16
1,6,3092,0,7,13,3,11,12,8,6,15,15,32
1,0,2526,0,6,6,3,7,2,1,2,13,12,19
1,11,2128,0,2,5,1,3,2,1,0,10,4,11
1,1,1034,0,0,5,1,0,4,2,2,7,3,13
1,1,2743,0,4,9,4,5,7,9,0,15,18,18
1,3,2188,0,1,6,1,1,2,4,1,7,5,9
1,1,969,0,2,2,2,0,3,1,1,3,3,6
1,3,1845,0,2,3,0,1,3,3,1,10,8,16
1,3,2484,0,11,21,4,9,8,6,8,14,16,16
